time,snimac1_1,snimac2_1,spir_1,vent_1
1478.2,7.578125,6.2646484375,3,2
1478.3,7.6220703125,6.279296875,3,2
1478.4,7.6171875,6.3134765625,3,2
1478.5,7.607421875,6.3037109375,3,2
1478.6,7.587890625,6.2646484375,3,2
1478.7,7.587890625,6.2744140625,3,2
1478.8,7.6123046875,6.2451171875,3,2
1478.9,7.6025390625,6.30859375,3,2
1479,7.63671875,6.279296875,3,2
1479.1,7.6123046875,6.2939453125,3,2
1479.2,7.5732421875,6.3037109375,3,2
1479.3,7.5927734375,6.259765625,3,2
1479.4,7.6123046875,6.3232421875,3,2
1479.5,7.6318359375,6.298828125,3,2
1479.6,7.6171875,6.2548828125,3,2
1479.7,7.5927734375,6.2353515625,3,2
1479.8,7.578125,6.25,3,2
1479.9,7.587890625,6.26953125,3,2
1480,7.5927734375,6.259765625,3,2
1480.1,7.6025390625,6.2939453125,3,2
1480.2,7.5927734375,6.2646484375,3,2
1480.3,7.5927734375,6.25,3,2
1480.4,7.5634765625,6.2353515625,3,2
1480.5,7.6025390625,6.2646484375,3,2
1480.6,7.6025390625,6.3134765625,3,2
1480.7,7.6025390625,6.3134765625,3,2
1480.8,7.568359375,6.279296875,3,2
1480.9,7.59765625,6.279296875,3,2
1481,7.59765625,6.26953125,3,2
1481.1,7.6318359375,6.2646484375,3,2
1481.2,7.6123046875,6.2890625,3,2
1481.3,7.6220703125,6.2841796875,3,2
1481.4,7.5732421875,6.26953125,3,2
1481.5,7.59765625,6.2451171875,3,2
1481.6,7.6318359375,6.25,3,2
1481.7,7.607421875,6.25,3,2
1481.8,7.5830078125,6.2841796875,3,2
1481.9,7.568359375,6.259765625,3,2
1482,7.6025390625,6.2744140625,3,2
1482.1,7.5830078125,6.279296875,3,2
1482.2,7.6318359375,6.2890625,3,2
1482.3,7.5634765625,6.279296875,3,2
1482.4,7.6123046875,6.2890625,3,2
1482.5,7.5634765625,6.2451171875,3,2
1482.6,7.568359375,6.2548828125,3,2
1482.7,7.607421875,6.279296875,3,2
1482.8,7.6318359375,6.3134765625,3,2
1482.9,7.6318359375,6.318359375,3,2
1483,7.568359375,6.26953125,3,2
1483.1,7.568359375,6.2548828125,3,2
1483.2,7.587890625,6.2109375,3,2
1483.3,7.5927734375,6.2939453125,3,2
1483.4,7.6220703125,6.259765625,3,2
1483.5,7.6025390625,6.2646484375,3,2
1483.6,7.568359375,6.2451171875,3,2
1483.7,7.59765625,6.220703125,3,2
1483.8,7.6171875,6.2890625,3,2
1483.9,7.607421875,6.3134765625,3,2
1484,7.6171875,6.26953125,3,2
1484.1,7.5634765625,6.240234375,3,2
1484.2,7.5830078125,6.2353515625,3,2
1484.3,7.59765625,6.2451171875,3,2
1484.4,7.587890625,6.2890625,3,2
1484.5,7.587890625,6.3037109375,3,2
1484.6,7.55859375,6.2646484375,3,2
1484.7,7.587890625,6.2841796875,3,2
1484.8,7.5830078125,6.3037109375,3,2
1484.9,7.59765625,6.3232421875,3,2
1485,7.6025390625,6.298828125,3,2
1485.1,7.6025390625,6.2646484375,3,2
1485.2,7.55859375,6.259765625,3,2
1485.3,7.568359375,6.26953125,3,2
1485.4,7.568359375,6.259765625,3,2
1485.5,7.6123046875,6.259765625,3,2
1485.6,7.59765625,6.2841796875,3,2
1485.7,7.5732421875,6.26953125,3,2
1485.8,7.5732421875,6.2646484375,3,2
1485.9,7.587890625,6.259765625,3,2
1486,7.6220703125,6.2451171875,3,2
1486.1,7.63671875,6.2939453125,3,2
1486.2,7.6025390625,6.26953125,3,2
1486.3,7.55859375,6.2353515625,3,2
1486.4,7.587890625,6.2548828125,3,2
1486.5,7.55859375,6.26953125,3,2
1486.6,7.6123046875,6.259765625,3,2
1486.7,7.607421875,6.2646484375,3,2
1486.8,7.5537109375,6.240234375,3,2
1486.9,7.55859375,6.25,3,2
1487,7.587890625,6.2255859375,3,2
1487.1,7.6123046875,6.279296875,3,2
1487.2,7.6318359375,6.2646484375,3,2
1487.3,7.607421875,6.298828125,3,2
1487.4,7.578125,6.26953125,3,2
1487.5,7.5830078125,6.2451171875,3,2
1487.6,7.6220703125,6.2548828125,3,2
1487.7,7.63671875,6.2939453125,3,2
1487.8,7.607421875,6.279296875,3,2
1487.9,7.578125,6.279296875,3,2
1488,7.6025390625,6.2451171875,3,2
1488.1,7.578125,6.240234375,3,2
1488.2,7.6123046875,6.2646484375,3,2
1488.3,7.6318359375,6.2548828125,3,2
1488.4,7.59765625,6.25,3,2
1488.5,7.578125,6.259765625,3,2
1488.6,7.587890625,6.298828125,3,2
1488.7,7.5927734375,6.3037109375,3,2
1488.8,7.6171875,6.2939453125,3,2
1488.9,7.6123046875,6.279296875,3,2
1489,7.5732421875,6.2744140625,3,2
1489.1,7.59765625,6.2646484375,3,2
1489.2,7.6025390625,6.26953125,3,2
1489.3,7.59765625,6.3134765625,3,2
1489.4,7.626953125,6.3037109375,3,2
1489.5,7.626953125,6.30859375,3,2
1489.6,7.5732421875,6.26953125,3,2
1489.7,7.5537109375,6.2744140625,3,2
1489.8,7.626953125,6.2841796875,3,2
1489.9,7.59765625,6.30859375,3,2
1490,7.6123046875,6.2548828125,3,2
1490.1,7.578125,6.2841796875,3,2
1490.2,7.587890625,6.259765625,3,2
1490.3,7.6123046875,6.2841796875,3,2
1490.4,7.607421875,6.3134765625,3,2
1490.5,7.607421875,6.3232421875,3,2
1490.6,7.607421875,6.3232421875,3,2
1490.7,7.5732421875,6.30859375,3,2
1490.8,7.568359375,6.2646484375,3,2
1490.9,7.626953125,6.3037109375,3,2
1491,7.6220703125,6.328125,3,2
1491.1,7.63671875,6.3134765625,3,2
1491.2,7.607421875,6.279296875,3,2
1491.3,7.5732421875,6.3134765625,3,2
1491.4,7.587890625,6.298828125,3,2
1491.5,7.59765625,6.3330078125,3,2
1491.6,7.6416015625,6.2890625,3,2
1491.7,7.6025390625,6.3427734375,3,2
1491.8,7.5927734375,6.2939453125,3,2
1491.9,7.5927734375,6.2939453125,3,2
1492,7.63671875,6.298828125,3,2
1492.1,7.59765625,6.328125,3,2
1492.2,7.607421875,6.3330078125,3,2
1492.3,7.5830078125,6.259765625,3,2
1492.4,7.5830078125,6.2841796875,3,2
1492.5,7.578125,6.298828125,3,2
1492.6,7.6171875,6.3037109375,3,2
1492.7,7.6123046875,6.3232421875,3,2
1492.8,7.6123046875,6.3134765625,3,2
1492.9,7.5634765625,6.30859375,3,2
1493,7.6025390625,6.3037109375,3,2
1493.1,7.6171875,6.318359375,3,2
1493.2,7.5927734375,6.3232421875,3,2
1493.3,7.6171875,6.298828125,3,2
1493.4,7.5634765625,6.2841796875,3,2
1493.5,7.587890625,6.26953125,3,2
1493.6,7.59765625,6.25,3,2
1493.7,7.6416015625,6.2890625,3,2
1493.8,7.63671875,6.2939453125,3,2
1493.9,7.6220703125,6.30859375,3,2
1494,7.5927734375,6.2646484375,3,2
1494.1,7.578125,6.26953125,3,2
1494.2,7.6171875,6.3427734375,3,2
1494.3,7.63671875,6.30859375,3,2
1494.4,7.607421875,6.3330078125,3,2
1494.5,7.587890625,6.30859375,3,2
1494.6,7.5634765625,6.279296875,3,2
1494.7,7.587890625,6.2353515625,3,2
1494.8,7.607421875,6.2841796875,3,2
1494.9,7.59765625,6.318359375,3,2
1495,7.578125,6.2890625,3,2
1495.1,7.568359375,6.2890625,3,2
1495.2,7.5732421875,6.26953125,3,2
1495.3,7.6123046875,6.3232421875,3,2
1495.4,7.63671875,6.2646484375,3,2
1495.5,7.6123046875,6.2939453125,3,2
1495.6,7.5634765625,6.259765625,3,2
1495.7,7.6025390625,6.2939453125,3,2
1495.8,7.578125,6.298828125,3,2
1495.9,7.6171875,6.3134765625,3,2
1496,7.626953125,6.337890625,3,2
1496.1,7.607421875,6.3037109375,3,2
1496.2,7.5830078125,6.2890625,3,2
1496.3,7.6025390625,6.279296875,3,2
1496.4,7.6123046875,6.3232421875,3,2
1496.5,7.6025390625,6.3232421875,3,2
1496.6,7.6123046875,6.3232421875,3,2
1496.7,7.55859375,6.298828125,3,2
1496.8,7.578125,6.30859375,3,2
1496.9,7.578125,6.3037109375,3,2
1497,7.6025390625,6.2939453125,3,2
1497.1,7.55859375,6.318359375,3,2
1497.2,7.6025390625,6.30859375,3,2
1497.3,7.607421875,6.240234375,3,2
1497.4,7.578125,6.2890625,3,2
1497.5,7.6220703125,6.279296875,3,2
1497.6,7.6123046875,6.3134765625,3,2
1497.7,7.6416015625,6.3232421875,3,2
1497.8,7.587890625,6.2744140625,3,2
1497.9,7.587890625,6.259765625,3,2
1498,7.6025390625,6.298828125,3,2
1498.1,7.6025390625,6.3232421875,3,2
1498.2,7.626953125,6.2744140625,3,2
1498.3,7.587890625,6.2744140625,3,2
1498.4,7.55859375,6.2744140625,3,2
1498.5,7.59765625,6.2646484375,3,2
1498.6,7.578125,6.30859375,3,2
1498.7,7.59765625,6.337890625,3,2
1498.8,7.6025390625,6.2890625,3,2
1498.9,7.6025390625,6.2646484375,3,2
1499,7.6025390625,6.279296875,3,2
1499.1,7.587890625,6.3037109375,3,2
1499.2,7.607421875,6.318359375,3,2
1499.3,7.587890625,6.2890625,3,2
1499.4,7.607421875,6.2939453125,3,2
1499.5,7.6025390625,6.2939453125,3,2
1499.6,7.587890625,6.3037109375,3,2
1499.7,7.607421875,6.30859375,3,2
1499.8,7.6416015625,6.3037109375,3,2
1499.9,7.6416015625,6.298828125,3,2
1500,7.5927734375,6.240234375,4,2
1500.1,7.568359375,6.2890625,4,2
1500.2,7.578125,6.30859375,4,2
1500.3,7.6171875,6.3623046875,4,2
1500.4,7.6123046875,6.3720703125,4,2
1500.5,7.6171875,6.376953125,4,2
1500.6,7.6123046875,6.34765625,4,2
1500.7,7.59765625,6.3427734375,4,2
1500.8,7.6171875,6.337890625,4,2
1500.9,7.63671875,6.3525390625,4,2
1501,7.63671875,6.3330078125,4,2
1501.1,7.6220703125,6.3671875,4,2
1501.2,7.6220703125,6.30859375,4,2
1501.3,7.63671875,6.34765625,4,2
1501.4,7.626953125,6.3916015625,4,2
1501.5,7.6318359375,6.3427734375,4,2
1501.6,7.65625,6.3720703125,4,2
1501.7,7.65625,6.34765625,4,2
1501.8,7.63671875,6.3232421875,4,2
1501.9,7.685546875,6.4013671875,4,2
1502,7.67578125,6.3330078125,4,2
1502.1,7.6806640625,6.357421875,4,2
1502.2,7.7001953125,6.396484375,4,2
1502.3,7.6953125,6.376953125,4,2
1502.4,7.7099609375,6.376953125,4,2
1502.5,7.705078125,6.3232421875,4,2
1502.6,7.7099609375,6.3427734375,4,2
1502.7,7.7392578125,6.3720703125,4,2
1502.8,7.7001953125,6.337890625,4,2
1502.9,7.7197265625,6.337890625,4,2
1503,7.7685546875,6.357421875,4,2
1503.1,7.75390625,6.3916015625,4,2
1503.2,7.7783203125,6.3671875,4,2
1503.3,7.7783203125,6.3671875,4,2
1503.4,7.7294921875,6.3427734375,4,2
1503.5,7.7734375,6.3720703125,4,2
1503.6,7.783203125,6.376953125,4,2
1503.7,7.802734375,6.3623046875,4,2
1503.8,7.822265625,6.34765625,4,2
1503.9,7.7978515625,6.3525390625,4,2
1504,7.8076171875,6.3525390625,4,2
1504.1,7.8369140625,6.337890625,4,2
1504.2,7.802734375,6.396484375,4,2
1504.3,7.8125,6.3623046875,4,2
1504.4,7.8271484375,6.396484375,4,2
1504.5,7.822265625,6.34765625,4,2
1504.6,7.8466796875,6.40625,4,2
1504.7,7.8515625,6.3818359375,4,2
1504.8,7.87109375,6.376953125,4,2
1504.9,7.8515625,6.3916015625,4,2
1505,7.8369140625,6.3623046875,4,2
1505.1,7.822265625,6.3623046875,4,2
1505.2,7.8955078125,6.3525390625,4,2
1505.3,7.8857421875,6.4111328125,4,2
1505.4,7.8515625,6.416015625,4,2
1505.5,7.8955078125,6.40625,4,2
1505.6,7.900390625,6.3525390625,4,2
1505.7,7.9296875,6.396484375,4,2
1505.8,7.9150390625,6.38671875,4,2
1505.9,7.919921875,6.4208984375,4,2
1506,7.9443359375,6.396484375,4,2
1506.1,7.890625,6.3720703125,4,2
1506.2,7.9248046875,6.3525390625,4,2
1506.3,7.9541015625,6.4013671875,4,2
1506.4,7.9638671875,6.396484375,4,2
1506.5,7.96875,6.3427734375,4,2
1506.6,7.94921875,6.396484375,4,2
1506.7,7.939453125,6.376953125,4,2
1506.8,7.94921875,6.4111328125,4,2
1506.9,7.978515625,6.4111328125,4,2
1507,7.96875,6.4111328125,4,2
1507.1,7.998046875,6.3916015625,4,2
1507.2,7.9345703125,6.40625,4,2
1507.3,7.9541015625,6.4111328125,4,2
1507.4,7.9833984375,6.455078125,4,2
1507.5,8.0126953125,6.4404296875,4,2
1507.6,8.017578125,6.416015625,4,2
1507.7,7.9931640625,6.4306640625,4,2
1507.8,7.9833984375,6.4208984375,4,2
1507.9,7.998046875,6.4306640625,4,2
1508,8.0517578125,6.4453125,4,2
1508.1,8.0126953125,6.435546875,4,2
1508.2,8.0517578125,6.4306640625,4,2
1508.3,8.0322265625,6.4208984375,4,2
1508.4,8.0419921875,6.4306640625,4,2
1508.5,8.0126953125,6.4599609375,4,2
1508.6,8.0810546875,6.4111328125,4,2
1508.7,8.06640625,6.435546875,4,2
1508.8,8.02734375,6.416015625,4,2
1508.9,8.037109375,6.4111328125,4,2
1509,8.1103515625,6.4208984375,4,2
1509.1,8.095703125,6.4111328125,4,2
1509.2,8.056640625,6.4453125,4,2
1509.3,8.056640625,6.4501953125,4,2
1509.4,8.0615234375,6.4208984375,4,2
1509.5,8.046875,6.4208984375,4,2
1509.6,8.1005859375,6.416015625,4,2
1509.7,8.1103515625,6.416015625,4,2
1509.8,8.0810546875,6.416015625,4,2
1509.9,8.0810546875,6.376953125,4,2
1510,8.0859375,6.42578125,4,2
1510.1,8.115234375,6.4013671875,4,2
1510.2,8.1201171875,6.40625,4,2
1510.3,8.14453125,6.4306640625,4,2
1510.4,8.134765625,6.4208984375,4,2
1510.5,8.1103515625,6.4111328125,4,2
1510.6,8.1201171875,6.40625,4,2
1510.7,8.1787109375,6.42578125,4,2
1510.8,8.154296875,6.42578125,4,2
1510.9,8.1640625,6.4208984375,4,2
1511,8.1201171875,6.40625,4,2
1511.1,8.134765625,6.3916015625,4,2
1511.2,8.173828125,6.4453125,4,2
1511.3,8.1787109375,6.42578125,4,2
1511.4,8.18359375,6.4208984375,4,2
1511.5,8.173828125,6.435546875,4,2
1511.6,8.1201171875,6.4208984375,4,2
1511.7,8.1298828125,6.40625,4,2
1511.8,8.1884765625,6.396484375,4,2
1511.9,8.1689453125,6.38671875,4,2
1512,8.173828125,6.396484375,4,2
1512.1,8.1640625,6.376953125,4,2
1512.2,8.1494140625,6.3671875,4,2
1512.3,8.203125,6.4208984375,4,2
1512.4,8.1689453125,6.4111328125,4,2
1512.5,8.1689453125,6.4306640625,4,2
1512.6,8.173828125,6.4453125,4,2
1512.7,8.1787109375,6.396484375,4,2
1512.8,8.173828125,6.396484375,4,2
1512.9,8.1982421875,6.4208984375,4,2
1513,8.193359375,6.42578125,4,2
1513.1,8.212890625,6.4111328125,4,2
1513.2,8.173828125,6.376953125,4,2
1513.3,8.1787109375,6.4111328125,4,2
1513.4,8.232421875,6.4306640625,4,2
1513.5,8.2275390625,6.42578125,4,2
1513.6,8.22265625,6.4306640625,4,2
1513.7,8.203125,6.4501953125,4,2
1513.8,8.212890625,6.42578125,4,2
1513.9,8.203125,6.42578125,4,2
1514,8.2470703125,6.4111328125,4,2
1514.1,8.2421875,6.416015625,4,2
1514.2,8.22265625,6.4306640625,4,2
1514.3,8.203125,6.3818359375,4,2
1514.4,8.1982421875,6.396484375,4,2
1514.5,8.2373046875,6.40625,4,2
1514.6,8.2275390625,6.416015625,4,2
1514.7,8.2470703125,6.4404296875,4,2
1514.8,8.251953125,6.40625,4,2
1514.9,8.232421875,6.4013671875,4,2
1515,8.2421875,6.42578125,4,2
1515.1,8.2373046875,6.4208984375,4,2
1515.2,8.2373046875,6.3720703125,4,2
1515.3,8.26171875,6.40625,4,2
1515.4,8.2373046875,6.3916015625,4,2
1515.5,8.22265625,6.4208984375,4,2
1515.6,8.26171875,6.4501953125,4,2
1515.7,8.2470703125,6.4501953125,4,2
1515.8,8.271484375,6.40625,4,2
1515.9,8.271484375,6.42578125,4,2
1516,8.2470703125,6.4013671875,4,2
1516.1,8.2568359375,6.4208984375,4,2
1516.2,8.2861328125,6.4501953125,4,2
1516.3,8.28125,6.416015625,4,2
1516.4,8.28125,6.4404296875,4,2
1516.5,8.2470703125,6.416015625,4,2
1516.6,8.2421875,6.4306640625,4,2
1516.7,8.2861328125,6.396484375,4,2
1516.8,8.3056640625,6.42578125,4,2
1516.9,8.271484375,6.416015625,4,2
1517,8.2958984375,6.4404296875,4,2
1517.1,8.2470703125,6.3671875,4,2
1517.2,8.2763671875,6.4501953125,4,2
1517.3,8.28125,6.42578125,4,2
1517.4,8.291015625,6.42578125,4,2
1517.5,8.271484375,6.435546875,4,2
1517.6,8.271484375,6.416015625,4,2
1517.7,8.2568359375,6.38671875,4,2
1517.8,8.291015625,6.4208984375,4,2
1517.9,8.3056640625,6.435546875,4,2
1518,8.291015625,6.4501953125,4,2
1518.1,8.30078125,6.4013671875,4,2
1518.2,8.28125,6.3916015625,4,2
1518.3,8.291015625,6.4453125,4,2
1518.4,8.3203125,6.46484375,4,2
1518.5,8.2958984375,6.4208984375,4,2
1518.6,8.291015625,6.4501953125,4,2
1518.7,8.2666015625,6.4404296875,4,2
1518.8,8.26171875,6.416015625,4,2
1518.9,8.30078125,6.4404296875,4,2
1519,8.30078125,6.455078125,4,2
1519.1,8.3203125,6.4404296875,4,2
1519.2,8.30078125,6.396484375,4,2
1519.3,8.310546875,6.3916015625,4,2
1519.4,8.3251953125,6.4306640625,4,2
1519.5,8.3251953125,6.42578125,4,2
1519.6,8.3447265625,6.4306640625,4,2
1519.7,8.330078125,6.435546875,4,2
1519.8,8.3203125,6.42578125,4,2
1519.9,8.3154296875,6.435546875,4,2
1520,8.310546875,6.4453125,4,2
1520.1,8.3447265625,6.4697265625,4,2
1520.2,8.310546875,6.4111328125,4,2
1520.3,8.28125,6.416015625,4,2
1520.4,8.3154296875,6.416015625,4,2
1520.5,8.3056640625,6.4453125,4,2
1520.6,8.3251953125,6.42578125,4,2
1520.7,8.3203125,6.4453125,4,2
1520.8,8.3203125,6.4501953125,4,2
1520.9,8.330078125,6.4111328125,4,2
1521,8.3154296875,6.42578125,4,2
1521.1,8.330078125,6.46484375,4,2
1521.2,8.28125,6.435546875,4,2
1521.3,8.330078125,6.4453125,4,2
1521.4,8.3203125,6.416015625,4,2
1521.5,8.330078125,6.42578125,4,2
1521.6,8.33984375,6.46484375,4,2
1521.7,8.359375,6.4306640625,4,2
1521.8,8.349609375,6.42578125,4,2
1521.9,8.330078125,6.46484375,4,2
1522,8.330078125,6.4208984375,4,2
1522.1,8.330078125,6.4013671875,4,2
1522.2,8.3642578125,6.42578125,4,2
1522.3,8.330078125,6.4501953125,4,2
1522.4,8.3447265625,6.4599609375,4,2
1522.5,8.3203125,6.4306640625,4,2
1522.6,8.3203125,6.396484375,4,2
1522.7,8.3544921875,6.4697265625,4,2
1522.8,8.3447265625,6.4404296875,4,2
1522.9,8.359375,6.4599609375,4,2
1523,8.37890625,6.4794921875,4,2
1523.1,8.330078125,6.474609375,4,2
1523.2,8.3203125,6.416015625,4,2
1523.3,8.349609375,6.4453125,4,2
1523.4,8.33984375,6.4501953125,4,2
1523.5,8.349609375,6.4453125,4,2
1523.6,8.3154296875,6.42578125,4,2
1523.7,8.3154296875,6.42578125,4,2
1523.8,8.37890625,6.4697265625,4,2
1523.9,8.3447265625,6.4599609375,4,2
1524,8.3837890625,6.4697265625,4,2
1524.1,8.388671875,6.484375,4,2
1524.2,8.330078125,6.46484375,4,2
1524.3,8.28125,6.4306640625,4,2
1524.4,8.349609375,6.4501953125,4,2
1524.5,8.359375,6.474609375,4,2
1524.6,8.359375,6.455078125,4,2
1524.7,8.3544921875,6.42578125,4,2
1524.8,8.359375,6.40625,4,2
1524.9,8.3447265625,6.474609375,4,2
1525,8.3544921875,6.4208984375,4,2
1525.1,8.369140625,6.435546875,4,2
1525.2,8.37890625,6.416015625,4,2
1525.3,8.3251953125,6.4501953125,4,2
1525.4,8.3447265625,6.455078125,4,2
1525.5,8.37890625,6.484375,4,2
1525.6,8.3544921875,6.474609375,4,2
1525.7,8.37890625,6.46484375,4,2
1525.8,8.3544921875,6.4453125,4,2
1525.9,8.3349609375,6.4599609375,4,2
1526,8.3544921875,6.46484375,4,2
1526.1,8.349609375,6.474609375,4,2
1526.2,8.349609375,6.4794921875,4,2
1526.3,8.3740234375,6.4794921875,4,2
1526.4,8.3447265625,6.4501953125,4,2
1526.5,8.37890625,6.4501953125,4,2
1526.6,8.37890625,6.4599609375,4,2
1526.7,8.3984375,6.4599609375,4,2
1526.8,8.330078125,6.455078125,4,2
1526.9,8.33984375,6.4306640625,4,2
1527,8.3447265625,6.455078125,4,2
1527.1,8.37890625,6.494140625,4,2
1527.2,8.3642578125,6.474609375,4,2
1527.3,8.3740234375,6.4599609375,4,2
1527.4,8.369140625,6.455078125,4,2
1527.5,8.3642578125,6.416015625,4,2
1527.6,8.388671875,6.4599609375,4,2
1527.7,8.388671875,6.4697265625,4,2
1527.8,8.37890625,6.4794921875,4,2
1527.9,8.3642578125,6.484375,4,2
1528,8.359375,6.4697265625,4,2
1528.1,8.349609375,6.455078125,4,2
1528.2,8.37890625,6.474609375,4,2
1528.3,8.3642578125,6.484375,4,2
1528.4,8.3984375,6.4990234375,4,2
1528.5,8.3837890625,6.484375,4,2
1528.6,8.33984375,6.4599609375,4,2
1528.7,8.3740234375,6.4990234375,4,2
1528.8,8.388671875,6.455078125,4,2
1528.9,8.4130859375,6.484375,4,2
1529,8.3837890625,6.4892578125,4,2
1529.1,8.37890625,6.455078125,4,2
1529.2,8.3740234375,6.4404296875,4,2
1529.3,8.3984375,6.4501953125,4,2
1529.4,8.4130859375,6.4599609375,4,2
1529.5,8.3544921875,6.5234375,4,2
1529.6,8.3837890625,6.4501953125,4,2
1529.7,8.359375,6.4794921875,4,2
1529.8,8.408203125,6.4892578125,4,2
1529.9,8.408203125,6.474609375,4,2
1530,8.41796875,6.50390625,4,2
1530.1,8.3837890625,6.4892578125,4,2
1530.2,8.359375,6.455078125,4,2
1530.3,8.369140625,6.4453125,4,2
1530.4,8.408203125,6.46484375,4,2
1530.5,8.3984375,6.50390625,4,2
1530.6,8.408203125,6.474609375,4,2
1530.7,8.3642578125,6.46484375,4,2
1530.8,8.359375,6.4599609375,4,2
1530.9,8.3984375,6.484375,4,2
1531,8.4130859375,6.46484375,4,2
1531.1,8.4130859375,6.494140625,4,2
1531.2,8.4228515625,6.455078125,4,2
1531.3,8.369140625,6.4453125,4,2
1531.4,8.3642578125,6.4794921875,4,2
1531.5,8.3935546875,6.4599609375,4,2
1531.6,8.3935546875,6.4794921875,4,2
1531.7,8.3935546875,6.50390625,4,2
1531.8,8.37890625,6.4990234375,4,2
1531.9,8.4033203125,6.4111328125,4,2
1532,8.3984375,6.4501953125,4,2
1532.1,8.3935546875,6.484375,4,2
1532.2,8.408203125,6.484375,4,2
1532.3,8.3642578125,6.455078125,4,2
1532.4,8.388671875,6.4501953125,4,2
1532.5,8.3984375,6.4697265625,4,2
1532.6,8.4375,6.4794921875,4,2
1532.7,8.41796875,6.4599609375,4,2
1532.8,8.4423828125,6.4599609375,4,2
1532.9,8.388671875,6.4208984375,4,2
1533,8.3837890625,6.416015625,4,2
1533.1,8.4521484375,6.4990234375,4,2
1533.2,8.4326171875,6.4892578125,4,2
1533.3,8.4326171875,6.4697265625,4,2
1533.4,8.3935546875,6.4599609375,4,2
1533.5,8.3740234375,6.455078125,4,2
1533.6,8.3837890625,6.435546875,4,2
1533.7,8.4130859375,6.46484375,4,2
1533.8,8.4326171875,6.4794921875,4,2
1533.9,8.4423828125,6.4599609375,4,2
1534,8.388671875,6.4453125,4,2
1534.1,8.388671875,6.4697265625,4,2
1534.2,8.4423828125,6.474609375,4,2
1534.3,8.427734375,6.474609375,4,2
1534.4,8.4130859375,6.484375,4,2
1534.5,8.4130859375,6.4892578125,4,2
1534.6,8.3935546875,6.484375,4,2
1534.7,8.4033203125,6.4404296875,4,2
1534.8,8.4228515625,6.4794921875,4,2
1534.9,8.408203125,6.4990234375,4,2
1535,8.4326171875,6.4794921875,4,2
1535.1,8.4033203125,6.455078125,4,2
1535.2,8.4033203125,6.4501953125,4,2
1535.3,8.3544921875,6.513671875,4,2
1535.4,8.4130859375,6.4794921875,4,2
1535.5,8.4228515625,6.494140625,4,2
1535.6,8.427734375,6.4794921875,4,2
1535.7,8.3837890625,6.484375,4,2
1535.8,8.4033203125,6.4599609375,4,2
1535.9,8.4521484375,6.4892578125,4,2
1536,8.4033203125,6.50390625,4,2
1536.1,8.447265625,6.4892578125,4,2
1536.2,8.4130859375,6.4599609375,4,2
1536.3,8.4228515625,6.494140625,4,2
1536.4,8.447265625,6.4892578125,4,2
1536.5,8.4326171875,6.50390625,4,2
1536.6,8.4375,6.513671875,4,2
1536.7,8.4130859375,6.513671875,4,2
1536.8,8.4130859375,6.494140625,4,2
1536.9,8.1689453125,6.4794921875,4,2
1537,8.4326171875,6.494140625,4,2
1537.1,8.4326171875,6.533203125,4,2
1537.2,8.4423828125,6.513671875,4,2
1537.3,8.388671875,6.494140625,4,2
1537.4,8.3935546875,6.50390625,4,2
1537.5,8.447265625,6.4794921875,4,2
1537.6,8.45703125,6.50390625,4,2
1537.7,8.41796875,6.5380859375,4,2
1537.8,8.4375,6.533203125,4,2
1537.9,8.4326171875,6.4892578125,4,2
1538,8.4228515625,6.4794921875,4,2
1538.1,8.4375,6.5380859375,4,2
1538.2,8.427734375,6.5380859375,4,2
1538.3,8.4375,6.5087890625,4,2
1538.4,8.4130859375,6.4697265625,4,2
1538.5,8.427734375,6.494140625,4,2
1538.6,8.4228515625,6.50390625,4,2
1538.7,8.37890625,6.50390625,4,2
1538.8,8.4375,6.5185546875,4,2
1538.9,8.4228515625,6.5234375,4,2
1539,8.427734375,6.484375,4,2
1539.1,8.45703125,6.552734375,4,2
1539.2,8.4521484375,6.513671875,4,2
1539.3,8.427734375,6.5283203125,4,2
1539.4,8.4326171875,6.5185546875,4,2
1539.5,8.4228515625,6.474609375,4,2
1539.6,8.4033203125,6.484375,4,2
1539.7,8.4228515625,6.5380859375,4,2
1539.8,8.4521484375,6.5087890625,4,2
1539.9,8.45703125,6.5234375,4,2
1540,8.4228515625,6.533203125,4,2
1540.1,8.3984375,6.4697265625,4,2
1540.2,8.4521484375,6.484375,4,2
1540.3,8.4375,6.513671875,4,2
1540.4,8.45703125,6.4892578125,4,2
1540.5,8.427734375,6.513671875,4,2
1540.6,8.408203125,6.4697265625,4,2
1540.7,8.41796875,6.4697265625,4,2
1540.8,8.466796875,6.4990234375,4,2
1540.9,8.4619140625,6.474609375,4,2
1541,8.4326171875,6.46484375,4,2
1541.1,8.4326171875,6.4990234375,4,2
1541.2,8.427734375,6.474609375,4,2
1541.3,8.4375,6.5087890625,4,2
1541.4,8.447265625,6.4892578125,4,2
1541.5,8.4326171875,6.4990234375,4,2
1541.6,8.4716796875,6.4892578125,4,2
1541.7,8.427734375,6.4697265625,4,2
1541.8,8.4375,6.455078125,4,2
1541.9,8.466796875,6.484375,4,2
1542,8.4765625,6.4599609375,4,2
1542.1,8.4521484375,6.46484375,4,2
1542.2,8.4326171875,6.494140625,4,2
1542.3,8.4228515625,6.46484375,4,2
1542.4,8.4130859375,6.50390625,4,2
1542.5,8.4423828125,6.5234375,4,2
1542.6,8.4619140625,6.494140625,4,2
1542.7,8.4716796875,6.4697265625,4,2
